sales_date,GTIN,product_name,weekday_name,month_name,dominant_weather_type,dominant_temp_category,daily_sales_count,daily_sales_value
2019-03-10,GTIN-8720000066784,Solero Exotic 90ml,SUN,MAR,rainy,warm,170,338.3
2019-03-11,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,MAR,rainy,warm,232,345.68
2019-03-11,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,MAR,rainy,warm,208,309.92
2019-03-11,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,MAR,rainy,warm,191,475.59
2019-03-11,GTIN-8000920461235,Calippo Cola 105ml,MON,MAR,rainy,warm,180,358.2
2019-03-11,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,MAR,rainy,warm,161,481.39
2019-03-11,GTIN-8711327319714,Cornetto Classico 120ml,MON,MAR,rainy,warm,121,482.79
2019-03-11,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,MAR,rainy,warm,158,472.42
2019-03-11,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,MAR,rainy,warm,155,618.45
2019-03-11,GTIN-8711918648606,Walls Feast Classic 90ml,MON,MAR,rainy,warm,167,332.33
2019-03-11,GTIN-8720000066784,Solero Exotic 90ml,MON,MAR,rainy,warm,182,362.18
2019-03-12,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,MAR,windy,cool,98,146.02
2019-03-12,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,MAR,windy,cool,103,153.47
2019-03-12,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,MAR,windy,cool,95,236.55
2019-03-12,GTIN-8000920461235,Calippo Cola 105ml,TUE,MAR,windy,cool,82,163.18
2019-03-12,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,MAR,windy,cool,82,245.18
2019-03-12,GTIN-8711327319714,Cornetto Classico 120ml,TUE,MAR,windy,cool,66,263.34
2019-03-12,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,MAR,windy,cool,77,230.23
2019-03-12,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,MAR,windy,cool,78,311.22
2019-03-12,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,MAR,windy,cool,91,181.09
2019-03-12,GTIN-8720000066784,Solero Exotic 90ml,TUE,MAR,windy,cool,82,163.18
2019-03-13,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,MAR,windy,warm,208,309.92
2019-03-13,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,MAR,windy,warm,192,286.08
2019-03-13,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,MAR,windy,warm,209,520.41
2019-03-13,GTIN-8000920461235,Calippo Cola 105ml,WED,MAR,windy,warm,185,368.15
2019-03-13,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,MAR,windy,warm,164,490.36
2019-03-13,GTIN-8711327319714,Cornetto Classico 120ml,WED,MAR,windy,warm,130,518.7
2019-03-13,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,MAR,windy,warm,148,442.52
2019-03-13,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,MAR,windy,warm,164,654.36
2019-03-13,GTIN-8711918648606,Walls Feast Classic 90ml,WED,MAR,windy,warm,173,344.27
2019-03-13,GTIN-8720000066784,Solero Exotic 90ml,WED,MAR,windy,warm,149,296.51
2019-03-14,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,MAR,sunny,cool,206,306.94
2019-03-14,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,MAR,sunny,cool,190,283.1
2019-03-14,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,MAR,sunny,cool,237,590.13
2019-03-14,GTIN-8000920461235,Calippo Cola 105ml,THU,MAR,sunny,cool,182,362.18
2019-03-14,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,MAR,sunny,cool,135,403.65
2019-03-14,GTIN-8711327319714,Cornetto Classico 120ml,THU,MAR,sunny,cool,144,574.56
2019-03-14,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,MAR,sunny,cool,175,523.25
2019-03-14,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,MAR,sunny,cool,153,610.47
2019-03-14,GTIN-8711918648606,Walls Feast Classic 90ml,THU,MAR,sunny,cool,164,326.36
2019-03-14,GTIN-8720000066784,Solero Exotic 90ml,THU,MAR,sunny,cool,169,336.31
2019-03-15,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,MAR,windy,warm,185,275.65
2019-03-15,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,MAR,windy,warm,214,318.86
2019-03-15,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,MAR,windy,warm,199,495.51
2019-03-15,GTIN-8000920461235,Calippo Cola 105ml,FRI,MAR,windy,warm,161,320.39
2019-03-15,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,MAR,windy,warm,136,406.64
2019-03-15,GTIN-8711327319714,Cornetto Classico 120ml,FRI,MAR,windy,warm,131,522.69
2019-03-15,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,MAR,windy,warm,152,454.48
2019-03-15,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,MAR,windy,warm,145,578.55
2019-03-15,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,MAR,windy,warm,176,350.24
2019-03-15,GTIN-8720000066784,Solero Exotic 90ml,FRI,MAR,windy,warm,168,334.32
2019-03-16,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,MAR,rainy,cool,112,166.88
2019-03-16,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,MAR,rainy,cool,70,104.3
2019-03-16,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,MAR,rainy,cool,86,214.14
2019-03-16,GTIN-8000920461235,Calippo Cola 105ml,SAT,MAR,rainy,cool,76,151.24
2019-03-16,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,MAR,rainy,cool,80,239.2
2019-03-16,GTIN-8711327319714,Cornetto Classico 120ml,SAT,MAR,rainy,cool,79,315.21
2019-03-16,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,MAR,rainy,cool,83,248.17
2019-03-16,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,MAR,rainy,cool,69,275.31
2019-03-16,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,MAR,rainy,cool,78,155.22
2019-03-16,GTIN-8720000066784,Solero Exotic 90ml,SAT,MAR,rainy,cool,76,151.24
2019-03-17,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,MAR,sunny,cool,179,266.71
2019-03-17,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,MAR,sunny,cool,207,308.43
2019-03-17,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,MAR,sunny,cool,184,458.16
2019-03-17,GTIN-8000920461235,Calippo Cola 105ml,SUN,MAR,sunny,cool,141,280.59
2019-03-17,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,MAR,sunny,cool,163,487.37
2019-03-17,GTIN-8711327319714,Cornetto Classico 120ml,SUN,MAR,sunny,cool,152,606.48
2019-03-17,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,MAR,sunny,cool,169,505.31
2019-03-17,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,MAR,sunny,cool,141,562.59
2019-03-17,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,MAR,sunny,cool,178,354.22
2019-03-17,GTIN-8720000066784,Solero Exotic 90ml,SUN,MAR,sunny,cool,139,276.61
2019-03-18,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,MAR,rainy,cool,93,138.57
2019-03-18,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,MAR,rainy,cool,104,154.96
2019-03-18,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,MAR,rainy,cool,93,231.57
2019-03-18,GTIN-8000920461235,Calippo Cola 105ml,MON,MAR,rainy,cool,86,171.14
2019-03-18,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,MAR,rainy,cool,81,242.19
2019-03-18,GTIN-8711327319714,Cornetto Classico 120ml,MON,MAR,rainy,cool,55,219.45
2019-03-18,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,MAR,rainy,cool,70,209.3
2019-03-18,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,MAR,rainy,cool,73,291.27
2019-03-18,GTIN-8711918648606,Walls Feast Classic 90ml,MON,MAR,rainy,cool,85,169.15
2019-03-18,GTIN-8720000066784,Solero Exotic 90ml,MON,MAR,rainy,cool,83,165.17
2019-03-19,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,MAR,rainy,warm,224,333.76
2019-03-19,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,MAR,rainy,warm,169,251.81
2019-03-19,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,MAR,rainy,warm,200,498
2019-03-19,GTIN-8000920461235,Calippo Cola 105ml,TUE,MAR,rainy,warm,176,350.24
2019-03-19,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,MAR,rainy,warm,152,454.48
2019-03-19,GTIN-8711327319714,Cornetto Classico 120ml,TUE,MAR,rainy,warm,157,626.43
2019-03-19,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,MAR,rainy,warm,135,403.65
2019-03-19,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,MAR,rainy,warm,148,590.52
2019-03-19,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,MAR,rainy,warm,168,334.32
2019-03-19,GTIN-8720000066784,Solero Exotic 90ml,TUE,MAR,rainy,warm,170,338.3
2019-03-20,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,MAR,rainy,cool,106,157.94
2019-03-20,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,MAR,rainy,cool,105,156.45
2019-03-20,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,MAR,rainy,cool,107,266.43
2019-03-20,GTIN-8000920461235,Calippo Cola 105ml,WED,MAR,rainy,cool,87,173.13
2019-03-20,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,MAR,rainy,cool,75,224.25
2019-03-20,GTIN-8711327319714,Cornetto Classico 120ml,WED,MAR,rainy,cool,66,263.34
2019-03-20,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,MAR,rainy,cool,80,239.2
2019-03-20,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,MAR,rainy,cool,68,271.32
2019-03-20,GTIN-8711918648606,Walls Feast Classic 90ml,WED,MAR,rainy,cool,75,149.25
2019-03-20,GTIN-8720000066784,Solero Exotic 90ml,WED,MAR,rainy,cool,94,187.06
2019-03-21,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,MAR,sunny,warm,812,1209.88
2019-03-21,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,MAR,sunny,warm,750,1117.5
2019-03-21,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,MAR,sunny,warm,791,1969.59
2019-03-21,GTIN-8000920461235,Calippo Cola 105ml,THU,MAR,sunny,warm,683,1359.17
2019-03-21,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,MAR,sunny,warm,589,1761.11
2019-03-21,GTIN-8711327319714,Cornetto Classico 120ml,THU,MAR,sunny,warm,549,2190.51
2019-03-21,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,MAR,sunny,warm,612,1829.88
2019-03-21,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,MAR,sunny,warm,577,2302.23
2019-03-21,GTIN-8711918648606,Walls Feast Classic 90ml,THU,MAR,sunny,warm,656,1305.44
2019-03-21,GTIN-8720000066784,Solero Exotic 90ml,THU,MAR,sunny,warm,684,1361.16
2019-03-22,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,MAR,sunny,cool,211,314.39
2019-03-22,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,MAR,sunny,cool,216,321.84
2019-03-22,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,MAR,sunny,cool,192,478.08
2019-03-22,GTIN-8000920461235,Calippo Cola 105ml,FRI,MAR,sunny,cool,141,280.59
2019-03-22,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,MAR,sunny,cool,137,409.63
2019-03-22,GTIN-8711327319714,Cornetto Classico 120ml,FRI,MAR,sunny,cool,143,570.57
2019-03-22,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,MAR,sunny,cool,151,451.49
2019-03-22,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,MAR,sunny,cool,135,538.65
2019-03-22,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,MAR,sunny,cool,170,338.3
2019-03-22,GTIN-8720000066784,Solero Exotic 90ml,FRI,MAR,sunny,cool,155,308.45
2019-03-23,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,MAR,sunny,cool,169,251.81
2019-03-23,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,MAR,sunny,cool,194,289.06
2019-03-23,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,MAR,sunny,cool,206,512.94
2019-03-23,GTIN-8000920461235,Calippo Cola 105ml,SAT,MAR,sunny,cool,164,326.36
2019-03-23,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,MAR,sunny,cool,130,388.7
2019-03-23,GTIN-8711327319714,Cornetto Classico 120ml,SAT,MAR,sunny,cool,139,554.61
2019-03-23,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,MAR,sunny,cool,163,487.37
2019-03-23,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,MAR,sunny,cool,149,594.51
2019-03-23,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,MAR,sunny,cool,176,350.24
2019-03-23,GTIN-8720000066784,Solero Exotic 90ml,SAT,MAR,sunny,cool,175,348.25
2019-03-24,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,MAR,windy,warm,177,263.73
2019-03-24,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,MAR,windy,warm,187,278.63
2019-03-24,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,MAR,windy,warm,200,498
2019-03-24,GTIN-8000920461235,Calippo Cola 105ml,SUN,MAR,windy,warm,157,312.43
2019-03-24,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,MAR,windy,warm,161,481.39
2019-03-24,GTIN-8711327319714,Cornetto Classico 120ml,SUN,MAR,windy,warm,140,558.6
2019-03-24,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,MAR,windy,warm,140,418.6
2019-03-24,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,MAR,windy,warm,162,646.38
2019-03-24,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,MAR,windy,warm,178,354.22
2019-03-24,GTIN-8720000066784,Solero Exotic 90ml,SUN,MAR,windy,warm,167,332.33
2019-03-25,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,MAR,rainy,warm,186,277.14
2019-03-25,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,MAR,rainy,warm,192,286.08
2019-03-25,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,MAR,rainy,warm,215,535.35
2019-03-25,GTIN-8000920461235,Calippo Cola 105ml,MON,MAR,rainy,warm,166,330.34
2019-03-25,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,MAR,rainy,warm,136,406.64
2019-03-25,GTIN-8711327319714,Cornetto Classico 120ml,MON,MAR,rainy,warm,136,542.64
2019-03-25,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,MAR,rainy,warm,148,442.52
2019-03-25,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,MAR,rainy,warm,145,578.55
2019-03-25,GTIN-8711918648606,Walls Feast Classic 90ml,MON,MAR,rainy,warm,170,338.3
2019-03-25,GTIN-8720000066784,Solero Exotic 90ml,MON,MAR,rainy,warm,174,346.26
2019-03-26,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,MAR,windy,warm,202,300.98
2019-03-26,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,MAR,windy,warm,203,302.47
2019-03-26,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,MAR,windy,warm,190,473.1
2019-03-26,GTIN-8000920461235,Calippo Cola 105ml,TUE,MAR,windy,warm,135,268.65
2019-03-26,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,MAR,windy,warm,154,460.46
2019-03-26,GTIN-8711327319714,Cornetto Classico 120ml,TUE,MAR,windy,warm,122,486.78
2019-03-26,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,MAR,windy,warm,170,508.3
2019-03-26,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,MAR,windy,warm,160,638.4
2019-03-26,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,MAR,windy,warm,160,318.4
2019-03-26,GTIN-8720000066784,Solero Exotic 90ml,TUE,MAR,windy,warm,148,294.52
2019-03-27,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,MAR,rainy,warm,202,300.98
2019-03-27,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,MAR,rainy,warm,178,265.22
2019-03-27,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,MAR,rainy,warm,197,490.53
2019-03-27,GTIN-8000920461235,Calippo Cola 105ml,WED,MAR,rainy,warm,155,308.45
2019-03-27,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,MAR,rainy,warm,149,445.51
2019-03-27,GTIN-8711327319714,Cornetto Classico 120ml,WED,MAR,rainy,warm,136,542.64
2019-03-27,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,MAR,rainy,warm,174,520.26
2019-03-27,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,MAR,rainy,warm,143,570.57
2019-03-27,GTIN-8711918648606,Walls Feast Classic 90ml,WED,MAR,rainy,warm,163,324.37
2019-03-27,GTIN-8720000066784,Solero Exotic 90ml,WED,MAR,rainy,warm,150,298.5
2019-03-28,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,MAR,windy,warm,186,277.14
2019-03-28,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,MAR,windy,warm,208,309.92
2019-03-28,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,MAR,windy,warm,183,455.67
2019-03-28,GTIN-8000920461235,Calippo Cola 105ml,THU,MAR,windy,warm,171,340.29
2019-03-28,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,MAR,windy,warm,165,493.35
2019-03-28,GTIN-8711327319714,Cornetto Classico 120ml,THU,MAR,windy,warm,127,506.73
2019-03-28,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,MAR,windy,warm,152,454.48
2019-03-28,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,MAR,windy,warm,141,562.59
2019-03-28,GTIN-8711918648606,Walls Feast Classic 90ml,THU,MAR,windy,warm,139,276.61
2019-03-28,GTIN-8720000066784,Solero Exotic 90ml,THU,MAR,windy,warm,174,346.26
2019-03-29,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,MAR,sunny,cool,175,260.75
2019-03-29,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,MAR,sunny,cool,206,306.94
2019-03-29,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,MAR,sunny,cool,177,440.73
2019-03-29,GTIN-8000920461235,Calippo Cola 105ml,FRI,MAR,sunny,cool,157,312.43
2019-03-29,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,MAR,sunny,cool,141,421.59
2019-03-29,GTIN-8711327319714,Cornetto Classico 120ml,FRI,MAR,sunny,cool,131,522.69
2019-03-29,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,MAR,sunny,cool,129,385.71
2019-03-29,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,MAR,sunny,cool,148,590.52
2019-03-29,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,MAR,sunny,cool,168,334.32
2019-03-29,GTIN-8720000066784,Solero Exotic 90ml,FRI,MAR,sunny,cool,165,328.35
2019-03-30,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,MAR,rainy,warm,215,320.35
2019-03-30,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,MAR,rainy,warm,188,280.12
2019-03-30,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,MAR,rainy,warm,218,542.82
2019-03-30,GTIN-8000920461235,Calippo Cola 105ml,SAT,MAR,rainy,warm,182,362.18
2019-03-30,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,MAR,rainy,warm,140,418.6
2019-03-30,GTIN-8711327319714,Cornetto Classico 120ml,SAT,MAR,rainy,warm,146,582.54
2019-03-30,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,MAR,rainy,warm,142,424.58
2019-03-30,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,MAR,rainy,warm,137,546.63
2019-03-30,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,MAR,rainy,warm,159,316.41
2019-03-30,GTIN-8720000066784,Solero Exotic 90ml,SAT,MAR,rainy,warm,144,286.56
2019-03-31,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,MAR,rainy,warm,197,293.53
2019-03-31,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,MAR,rainy,warm,157,233.93
2019-03-31,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,MAR,rainy,warm,201,500.49
2019-03-31,GTIN-8000920461235,Calippo Cola 105ml,SUN,MAR,rainy,warm,159,316.41
2019-03-31,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,MAR,rainy,warm,124,370.76
2019-03-31,GTIN-8711327319714,Cornetto Classico 120ml,SUN,MAR,rainy,warm,146,582.54
2019-03-31,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,MAR,rainy,warm,169,505.31
2019-03-31,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,MAR,rainy,warm,137,546.63
2019-03-31,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,MAR,rainy,warm,179,356.21
2019-03-31,GTIN-8720000066784,Solero Exotic 90ml,SUN,MAR,rainy,warm,150,298.5
2019-04-01,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,APR,sunny,warm,903,1345.47
2019-04-01,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,APR,sunny,warm,901,1342.49
2019-04-01,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,APR,sunny,warm,872,2171.28
2019-04-01,GTIN-8000920461235,Calippo Cola 105ml,MON,APR,sunny,warm,696,1385.04
2019-04-01,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,APR,sunny,warm,707,2113.93
2019-04-01,GTIN-8711327319714,Cornetto Classico 120ml,MON,APR,sunny,warm,603,2405.97
2019-04-01,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,APR,sunny,warm,626,1871.74
2019-04-01,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,APR,sunny,warm,630,2513.7
2019-04-01,GTIN-8711918648606,Walls Feast Classic 90ml,MON,APR,sunny,warm,727,1446.73
2019-04-01,GTIN-8720000066784,Solero Exotic 90ml,MON,APR,sunny,warm,721,1434.79
2019-04-02,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,APR,rainy,warm,228,339.72
2019-04-02,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,APR,rainy,warm,211,314.39
2019-04-02,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,APR,rainy,warm,193,480.57
2019-04-02,GTIN-8000920461235,Calippo Cola 105ml,TUE,APR,rainy,warm,153,304.47
2019-04-02,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,APR,rainy,warm,158,472.42
2019-04-02,GTIN-8711327319714,Cornetto Classico 120ml,TUE,APR,rainy,warm,150,598.5
2019-04-02,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,APR,rainy,warm,173,517.27
2019-04-02,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,APR,rainy,warm,189,754.11
2019-04-02,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,APR,rainy,warm,171,340.29
2019-04-02,GTIN-8720000066784,Solero Exotic 90ml,TUE,APR,rainy,warm,173,344.27
2019-04-03,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,APR,windy,warm,194,289.06
2019-04-03,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,APR,windy,warm,218,324.82
2019-04-03,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,APR,windy,warm,221,550.29
2019-04-03,GTIN-8000920461235,Calippo Cola 105ml,WED,APR,windy,warm,171,340.29
2019-04-03,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,APR,windy,warm,156,466.44
2019-04-03,GTIN-8711327319714,Cornetto Classico 120ml,WED,APR,windy,warm,148,590.52
2019-04-03,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,APR,windy,warm,165,493.35
2019-04-03,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,APR,windy,warm,176,702.24
2019-04-03,GTIN-8711918648606,Walls Feast Classic 90ml,WED,APR,windy,warm,170,338.3
2019-04-03,GTIN-8720000066784,Solero Exotic 90ml,WED,APR,windy,warm,173,344.27
2019-04-04,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,APR,rainy,cool,104,154.96
2019-04-04,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,APR,rainy,cool,118,175.82
2019-04-04,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,APR,rainy,cool,97,241.53
2019-04-04,GTIN-8000920461235,Calippo Cola 105ml,THU,APR,rainy,cool,100,199
2019-04-04,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,APR,rainy,cool,85,254.15
2019-04-04,GTIN-8711327319714,Cornetto Classico 120ml,THU,APR,rainy,cool,90,359.1
2019-04-04,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,APR,rainy,cool,89,266.11
2019-04-04,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,APR,rainy,cool,88,351.12
2019-04-04,GTIN-8711918648606,Walls Feast Classic 90ml,THU,APR,rainy,cool,73,145.27
2019-04-04,GTIN-8720000066784,Solero Exotic 90ml,THU,APR,rainy,cool,87,173.13
